0.0,0.0,0.0
3.1155556357914184e-16,6.250843536621656e-12,1.778584571123649e-31
1.3509297595735111e-15,1.955631600201594e-12,9.409249030050313e-31
1.962615573354719e-16,1.5100977430650536e-13,5.918698628343916e-32
1.7772239894833365e-16,2.5066712652090993e-13,4.1083387708839644e-32
2.737127597257086e-16,9.387471565386028e-14,2.7994955494813407e-31
5.33167196845001e-16,2.860973729064051e-13,2.0479489644603154e-31
6.766044248900874e-16,7.376990277039783e-14,2.3933298821299444e-31
7.131886835281874e-16,1.3855259750894761e-14,2.7918981368346526e-31
8.733087987518192e-16,3.50393228658834e-14,6.825439322432045e-31
9.440976529270756e-16,2.5199051549375694e-14,5.530376929946954e-31
1.043329096962059e-15,8.242985408089819e-16,6.05838188448438e-31
1.3320507714662982e-15,2.2126852114805646e-14,9.290514218942002e-31
1.249000902703301e-16,2.986181349212812e-14,4.1967522119247937e-32
3.925231146709438e-17,1.8055807279713036e-14,2.47284220709256e-32
1.6883057536160649e-16,4.237789237253742e-14,4.300305168719656e-31
1.0385185452638061e-16,1.5920187834361761e-15,4.0182994566339903e-32
9.309503074677274e-17,1.9421169481485244e-14,9.910351594445624e-32
1.6711069443220838e-16,5.659143385639426e-15,1.396299209680746e-32
8.777083671441753e-17,3.775166431889533e-16,9.025473478340592e-32
1.1443916996305594e-16,1.93931843579114e-15,3.7868445377854614e-31
1.2759265582276006e-15,6.842692338251423e-15,8.816237941586056e-31
1.23885978733761e-15,6.63230499583868e-15,8.104099280572412e-31
1.1325499295668598e-15,2.292314825730998e-15,7.294848452560655e-31
1.0337787607319456e-15,5.377853176582105e-15,5.8448068070346034e-31
9.953383160477617e-16,2.806746131113669e-15,7.340835942908022e-31
9.192921513844874e-16,1.3110183888295264e-14,6.321324346269196e-31
8.053900950903363e-16,2.449734211442259e-15,8.003871647379068e-31
6.389813363550566e-16,4.230973132399978e-15,6.89886117192538e-31
5.396300654998293e-16,7.13404686768857e-15,1.5823167646679767e-31
5.861620100950614e-16,1.936137919610924e-15,1.8689141096679698e-31
3.608224830031759e-16,7.040567087148497e-15,7.82392059586805e-32
5.382005793715205e-16,7.564196423402258e-15,2.0149104600807946e-31
3.510833468576701e-16,1.5527477177763665e-14,6.162975822039155e-32
3.66121187763494e-16,8.90331204637046e-15,8.594016097337373e-32
3.973993651728112e-16,7.090938486271348e-15,3.796749285759404e-31
3.2957919968262575e-16,8.829589126839103e-16,2.294006787646622e-31
3.0531133177191805e-16,4.783067700063119e-15,1.0394846221468307e-31
1.2412670766236366e-16,4.329513940701899e-15,3.519415207758374e-32
