1.1775693440128312e-16,1.5848048071753678e-05,7.933613332474152e-32
2.0816681711721685e-17,1.5848142345857355e-05,2.1380333099856288e-32
1.1631705747361534e-16,1.5848819029918425e-05,3.9768250039306395e-32
1.821377042022605e-16,1.5850615983051983e-05,3.477898837939675e-32
1.6243534171511178e-16,1.585404137850198e-05,2.5191248605294155e-32
2.306595211858756e-16,1.5859575614892646e-05,1.6388270683880239e-31
5.474255194514172e-16,1.5867663238212647e-05,2.328340459232772e-31
8.401507749314535e-16,1.5878719080095357e-05,4.721903633536047e-31
1.9638418250041014e-16,1.589312844304558e-05,6.183127815383905e-32
1.0591761858187545e-16,1.5911247964264123e-05,1.1108271643423911e-31
1.53442150565397e-16,1.5933407818670528e-05,6.188166559666504e-32
1.2412670766236366e-16,1.595991215182557e-05,5.006384608055796e-32
6.938893903907228e-18,1.5991040445375e-05,1.472984365104371e-32
1.1631705747361534e-16,1.6027048837447914e-05,5.462519638880681e-32
1.2888423398670571e-16,1.6068171335348086e-05,5.735518764241857e-32
1.415262216750919e-16,1.6114620470261306e-05,5.216777634039587e-32
7.850462293418876e-17,1.6166588743500817e-05,6.714297765550952e-32
1.1443916996305594e-16,1.622424943828376e-05,2.1949786974628572e-32
1.1527756336890508e-16,1.6287757443939457e-05,6.822432740511591e-32
1.0103182026100663e-16,1.635725019591696e-05,4.827628832235725e-32
1.0838898772828417e-16,1.6432848566356712e-05,5.8740863303810694e-33
7.473417450352271e-17,1.6514657275915713e-05,1.1971654538113881e-32
2.1677797545656835e-16,1.6602766040136087e-05,3.7861673286253644e-32
9.309503074677274e-17,1.6697249625961164e-05,2.4796406550448204e-32
6.206335383118183e-17,1.679816891862873e-05,4.023839395784739e-32
6.206335383118183e-17,1.6905571109694257e-05,2.743674197534782e-32
1.0838898772828417e-16,1.701949015267309e-05,3.661313293444924e-32
7.97218214573518e-17,1.7139947293334e-05,1.3800199062158282e-32
6.206335383118183e-17,1.7266951246924522e-05,2.8788543570601767e-32
9.309503074677274e-17,1.7400498475980205e-05,5.723955432153872e-32
1.2719202621569003e-16,1.754057357094006e-05,3.9121804175698023e-32
