8.832518022527937e-09,0.0
8.832518022527935e-09,0.0
8.832518022527937e-09,0.0
8.832518022527935e-09,0.0
8.832518022527935e-09,0.0
8.832518022527935e-09,0.0
8.832518022527935e-09,0.0
8.832518022527935e-09,0.0
8.832518022527935e-09,0.0
8.832518022527935e-09,0.0
8.832518022527937e-09,0.0
8.832518022527935e-09,0.0
8.832518022527935e-09,0.0
8.832518022527935e-09,0.0
8.832518022527935e-09,0.0
8.832518022527935e-09,0.0
8.832518022527937e-09,0.0
8.832518022527937e-09,0.0
8.832518022527935e-09,0.0
8.832518022527935e-09,0.0
8.832518022527935e-09,0.0
8.832518022527935e-09,0.0
8.832518022527935e-09,0.0
8.832518022527935e-09,0.0
8.832518022527935e-09,5.551115123125783e-17
8.832518022527935e-09,0.0
8.832518022527937e-09,0.0
8.832518022527937e-09,0.0
8.832518022527937e-09,0.0
8.832518022527935e-09,0.0
8.832518022527937e-09,0.0
8.832518022527935e-09,0.0
8.832518022527935e-09,0.0
8.832518022527935e-09,0.0
8.832518022527935e-09,0.0
8.832518022527935e-09,0.0
8.832518022527935e-09,0.0
8.832518022527935e-09,0.0
8.832518022527935e-09,0.0
8.832518022527935e-09,0.0
8.832518022527935e-09,0.0
8.832518022527935e-09,0.0
8.832518022527935e-09,0.0
8.832518022527935e-09,0.0
8.832518022527937e-09,0.0
8.832518022527939e-09,0.0
8.832518022527937e-09,0.0
8.832518022527935e-09,0.0
8.832518022527935e-09,0.0
8.832518022527937e-09,0.0
8.832518022527935e-09,0.0
8.832518022527937e-09,0.0
8.832518022527935e-09,0.0
8.832518022527937e-09,0.0
8.832518022527935e-09,0.0
8.832518022527935e-09,0.0
8.832518022527935e-09,0.0
8.832518022527935e-09,0.0
8.832518022527935e-09,0.0
8.832518022527939e-09,0.0
8.832518022527935e-09,0.0
8.832518022527935e-09,0.0
8.832518022527935e-09,0.0
8.832518022527942e-09,0.0
8.832518022527935e-09,0.0
8.832518022527935e-09,0.0
8.832518022527937e-09,0.0
8.832518022527935e-09,0.0
8.832518022527935e-09,0.0
8.832518022527935e-09,0.0
8.832518022527935e-09,0.0
8.832518022527939e-09,0.0
8.832518022527945e-09,0.0
8.832518022527937e-09,0.0
8.832518022527947e-09,0.0
8.832518022527937e-09,0.0
8.832518022527945e-09,0.0
8.83251802252794e-09,0.0
8.83251802252794e-09,0.0
8.832518022527949e-09,0.0
8.832518022527935e-09,0.0
8.832518022527944e-09,0.0
8.832518022527945e-09,0.0
8.832518022527937e-09,0.0
8.832518022527935e-09,0.0
8.832518022527937e-09,0.0
8.832518022527937e-09,0.0
8.832518022527935e-09,0.0
8.832518022527935e-09,0.0
8.83251802252794e-09,0.0
8.832518022527939e-09,0.0
8.832518022527935e-09,0.0
8.832518022527942e-09,0.0
8.832518022527942e-09,0.0
8.83251802252794e-09,0.0
8.832518022527935e-09,0.0
8.832518022527935e-09,0.0
8.832518022527935e-09,0.0
8.832518022527937e-09,0.0
8.832518022527935e-09,0.0
8.832518022527935e-09,0.0
