0.0,0.0,0.0
5.064917260848195e-16,1.3368132384375893e-12,1.4337616050281706e-31
1.0007415106216802e-16,5.981611326452412e-13,6.870021778812723e-32
1.4946834900704541e-16,9.494354420446695e-15,3.8032725109432435e-32
1.2412670766236366e-16,2.087059759457181e-13,2.804289261121201e-32
2.237726045655905e-16,1.5735566034084705e-13,7.130385708520285e-32
2.8441001681421824e-16,1.7967492477539792e-13,6.393293489056965e-32
4.718447854656915e-16,3.8786896449808124e-14,1.658310998054955e-31
3.6188843062238402e-16,1.668220928390415e-14,9.86976816939686e-32
5.802176783577771e-16,1.1820116556327856e-14,1.8310724335427941e-31
6.713178136967714e-16,2.050966170005169e-14,3.0115136927573476e-31
8.130062465403937e-16,2.0797244022887926e-14,4.133115780773993e-31
8.78147111669024e-16,1.1770892230759121e-14,3.855711748663246e-31
9.824846503263461e-16,5.043960206559464e-15,5.590487050008537e-31
1.0666955569158329e-15,1.1920256848261596e-14,6.417857537165747e-31
1.0853104412965138e-15,3.534086023699847e-15,6.602005942655415e-31
1.2890664668733367e-15,1.815971804225043e-14,9.216944387825105e-31
1.2462222543165673e-15,4.407045786151448e-15,8.26917518908328e-31
1.3679303834503562e-15,1.6557224498959362e-15,9.796198112588855e-31
1.2685846686484803e-15,1.116261654519046e-14,8.574146773754342e-31
1.3174399667088352e-15,1.4218360832895512e-14,9.723707905544965e-31
1.3206521713294082e-15,4.595208815550199e-15,9.347041431540223e-31
1.2682809978676727e-15,6.427529484499682e-15,8.36954971851672e-31
1.237537672871711e-15,7.844419989938077e-15,8.525913281226996e-31
1.159106867033638e-15,5.057516083683541e-15,7.137893548357751e-31
1.2021721300496787e-15,3.7206903230564535e-15,7.404300672932471e-31
1.1161055004029252e-15,6.4812493874297344e-15,6.411830420283722e-31
1.0114613123884174e-15,5.157300583075551e-15,5.726811203129047e-31
9.209666375651935e-16,4.540153132086964e-15,4.547400791334551e-31
8.527784864785346e-16,4.197798911638729e-15,4.009415458239182e-31
8.087309868639295e-16,2.0245412114626003e-15,4.292341995691098e-31
7.043575467574348e-16,4.5769777354810064e-15,3.365006825546841e-31
6.620737537031165e-16,1.9670785160563746e-15,2.562882009170106e-31
6.911082593979286e-16,3.1162669282090225e-15,2.3881531310401725e-31
6.4796043696850615e-16,7.578581809651715e-15,2.3046063443948534e-31
5.523289809442722e-16,2.7732065576587076e-15,1.726041335019022e-31
5.33167196845001e-16,2.0496915908859237e-16,2.0836639646825043e-31
3.973993651728112e-16,5.5373764592625215e-15,9.879348236195515e-32
4.079219866531555e-16,3.895909322221191e-15,8.320017359752859e-32
4.08865160135725e-16,1.5954109495336973e-15,1.5731698715976794e-31
4.972820174300706e-16,2.6542244237861047e-15,1.493949713428678e-31
2.7755575615628914e-16,3.0340432615079534e-16,4.799359379002649e-32
3.815760786470701e-16,6.939983441551562e-16,1.6673940904028195e-31
3.5652682413747997e-16,1.2441449475665793e-15,1.0368049758680227e-31
3.927683650008203e-16,2.9592674165136755e-16,1.295600947873267e-31
2.5172027167143304e-16,3.0158266165182304e-15,5.448560200548837e-32
3.2398021848425308e-16,8.884581347552429e-16,8.431348349479345e-32
3.0182194481103634e-16,3.542592889396182e-15,4.554824318475813e-32
3.2398021848425308e-16,2.6575714539070826e-15,9.989890493671407e-32
2.5172027167143304e-16,6.747434807065292e-15,3.168154758517003e-32
4.2298805164398465e-16,1.3715509735989519e-15,1.2392878112090043e-31
4.236704743275018e-16,3.4458577866955894e-15,1.08801514525717e-31
3.927683650008203e-16,7.371630206481618e-15,7.71334942727088e-32
4.0053709487069576e-16,7.099407485460598e-16,8.021498218372837e-32
2.482534153247273e-16,1.2810483619334453e-15,4.321310525988969e-32
3.510876325168991e-16,2.677981578337452e-15,7.722758354267728e-32
4.227923630211152e-16,1.1730630610775706e-15,1.182530769732412e-31
3.7244476670305176e-16,4.496215852858725e-15,6.935755212224533e-32
3.72961513072553e-16,4.299270572465476e-15,7.733307135802642e-32
3.4021815010030383e-16,3.441019804955026e-15,5.787419482883644e-32
4.263892432392673e-16,8.635787298882178e-16,9.090389337507753e-32
3.040470972244059e-16,3.0570927032692534e-15,6.189738255890972e-32
3.3766115072321297e-16,2.547783827723881e-15,6.423755470213789e-32
3.544273982392691e-16,8.282914957017086e-15,7.995705694619942e-32
2.992586547019258e-16,1.5859585452872752e-15,5.959389535504321e-32
3.3103687685155823e-16,1.9268772392236934e-15,7.516051366074397e-32
3.7470027081099033e-16,3.1096852572273163e-15,2.1065221519744174e-31
3.1432500083045447e-16,5.537654696665888e-16,9.721622869668948e-32
3.510833468576701e-16,1.2155745972923656e-15,8.112375464837112e-32
3.287014905352939e-16,3.6195494811777575e-16,8.380517132860329e-32
3.6821932062951477e-16,7.299323919908181e-15,8.510690568153702e-32
2.2887833992611187e-16,4.634848713787239e-15,1.1881191012018067e-31
1.6653345369377348e-16,5.471457543337939e-15,4.6092942175793785e-32
1.9229626863835638e-16,7.18561579819738e-15,3.435703356496705e-32
2.5438405243138006e-16,1.256399749549636e-15,1.784011306632922e-31
1.3597399555105182e-16,5.7366526372067415e-15,5.144183721554227e-32
1.7772239894833365e-16,4.8841138695960295e-15,2.2942640462512947e-32
1.2412670766236366e-16,7.627596285659039e-15,1.4923214630674216e-32
1.3597399555105182e-16,7.2402993932934e-15,9.244463733058732e-33
1.6653345369377348e-16,2.9707867594552304e-16,3.545357493455922e-32
1.2719202621569003e-16,1.5041089333399428e-14,3.7083771984125256e-32
1.2412670766236366e-16,1.0485079687369305e-15,7.703719777548943e-33
1.2412670766236366e-16,4.307175516571515e-15,7.130247394136088e-32
1.1102230246251565e-16,2.1073713236695328e-14,7.796983841912405e-32
5.551115123125783e-17,1.226987953293553e-14,7.519093717489401e-32
9.614813431917819e-17,9.038446691884312e-15,4.5219321147135286e-32
1.0007415106216802e-16,2.081646429191061e-14,3.1978116625657535e-32
0.0,1.290076795866069e-14,8.012145182105937e-33
5.551115123125783e-17,2.7454266660398155e-14,4.877660827801286e-32
5.551115123125783e-17,4.539224769718596e-15,6.102871694472785e-32
1.2412670766236366e-16,4.2829076891024193e-14,2.1645340118312315e-32
1.4946834900704541e-16,2.9566658679619917e-14,1.898925297317565e-32
7.850462293418876e-17,2.5342831685789482e-14,1.0060231865451148e-32
9.51817968857363e-16,4.523314159656663e-14,5.113880200147632e-31
6.112531465858672e-16,1.3476818274817087e-14,2.0677990368553465e-31
2.7894008272968645e-16,9.56610036900762e-14,7.525387661623657e-32
1.0007415106216802e-16,9.873633193890582e-14,5.007417855406813e-33
9.614813431917819e-17,2.07009532626029e-13,4.622231866529366e-33
1.2412670766236366e-16,4.014046630002929e-13,3.5883491137394e-32
2.7755575615628914e-17,1.1342921450461072e-12,3.851859888774472e-34
2.7755575615628914e-17,4.3692127244402327e-14,9.737279390245648e-33
